Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_32_197,VGND,li1,98.9000,97.9200,0.000048
FILLER_0_32_195,VGND,li1,95.4500,97.9200,0.000046
FILLER_0_32_189,VGND,li1,93.8400,97.9200,0.000046
FILLER_0_32_177,VGND,li1,89.7000,97.9200,0.000044
FILLER_0_32_165,VGND,li1,84.1800,97.9200,0.000041
FILLER_0_32_153,VGND,li1,78.6600,97.9200,0.000039
FILLER_0_32_141,VGND,li1,73.1400,97.9200,0.000036
FILLER_0_32_139,VGND,li1,69.6900,97.9200,0.000034
FILLER_0_32_133,VGND,li1,68.0800,97.9200,0.000034
FILLER_0_32_121,VGND,li1,63.9400,97.9200,0.000032
FILLER_0_32_109,VGND,li1,58.4200,97.9200,0.000029
FILLER_0_32_97,VGND,li1,52.9000,97.9200,0.000027
FILLER_0_32_85,VGND,li1,47.3800,97.9200,0.000024
FILLER_0_32_80,VGND,li1,43.2400,97.9200,0.000022
FILLER_0_32_68,VGND,li1,39.5600,97.9200,0.000020
FILLER_0_32_48,VGND,li1,29.4400,97.9200,0.000015
FILLER_0_32_36,VGND,li1,24.8400,97.9200,0.000012
FILLER_0_32_26,VGND,li1,17.9400,97.9200,0.000015
FILLER_0_32_14,VGND,li1,14.7200,97.9200,0.000016
FILLER_0_32_7,VGND,li1,9.6600,97.9200,0.000017
FILLER_0_31_281,VGND,li1,135.7000,97.9200,0.000063
FILLER_0_31_279,VGND,li1,134.0900,97.9200,0.000063
FILLER_0_31_267,VGND,li1,131.1000,97.9200,0.000062
FILLER_0_31_255,VGND,li1,125.5800,97.9200,0.000059
FILLER_0_31_243,VGND,li1,120.0600,97.9200,0.000057
FILLER_0_31_233,VGND,li1,113.3900,97.9200,0.000055
FILLER_0_31_225,VGND,li1,110.8600,97.9200,0.000054
FILLER_0_31_223,VGND,li1,108.3300,97.9200,0.000052
FILLER_0_31_217,VGND,li1,106.7200,97.9200,0.000052
FILLER_0_31_205,VGND,li1,102.5800,97.9200,0.000050
FILLER_0_31_193,VGND,li1,97.0600,97.9200,0.000047
FILLER_0_31_181,VGND,li1,91.5400,97.9200,0.000045
FILLER_0_31_169,VGND,li1,86.0200,97.9200,0.000042
FILLER_0_31_167,VGND,li1,82.5700,97.9200,0.000040
FILLER_0_31_161,VGND,li1,80.9600,97.9200,0.000040
FILLER_0_31_149,VGND,li1,76.8200,97.9200,0.000038
FILLER_0_31_137,VGND,li1,71.3000,97.9200,0.000035
FILLER_0_31_125,VGND,li1,65.7800,97.9200,0.000033
FILLER_0_31_113,VGND,li1,60.2600,97.9200,0.000030
FILLER_0_31_109,VGND,li1,56.3500,97.9200,0.000028
FILLER_0_31_101,VGND,li1,53.8200,97.9200,0.000027
FILLER_0_31_89,VGND,li1,49.2200,97.9200,0.000025
FILLER_0_31_77,VGND,li1,43.7000,97.9200,0.000022
FILLER_0_31_65,VGND,li1,38.1800,97.9200,0.000020
FILLER_0_31_54,VGND,li1,30.8200,97.9200,0.000015
FILLER_0_31_42,VGND,li1,27.6000,97.9200,0.000014
FILLER_0_31_30,VGND,li1,22.0800,97.9200,0.000013
FILLER_0_31_18,VGND,li1,16.5600,97.9200,0.000015
FILLER_0_31_6,VGND,li1,11.0400,97.9200,0.000017
FILLER_0_30_294,VGND,li1,140.9900,92.4800,0.000092
FILLER_0_30_265,VGND,li1,129.2600,92.4800,0.000087
FILLER_0_30_253,VGND,li1,124.6600,92.4800,0.000084
FILLER_0_30_251,VGND,li1,121.2100,92.4800,0.000082
FILLER_0_30_239,VGND,li1,118.2200,92.4800,0.000079
FILLER_0_30_233,VGND,li1,113.3900,92.4800,0.000075
FILLER_0_30_221,VGND,li1,109.9400,92.4800,0.000073
FILLER_0_30_209,VGND,li1,104.4200,92.4800,0.000070
FILLER_0_30_197,VGND,li1,98.9000,92.4800,0.000066
FILLER_0_30_195,VGND,li1,95.4500,92.4800,0.000062
FILLER_0_30_189,VGND,li1,93.8400,92.4800,0.000062
FILLER_0_30_177,VGND,li1,89.7000,92.4800,0.000059
FILLER_0_30_165,VGND,li1,84.1800,92.4800,0.000054
FILLER_0_30_153,VGND,li1,78.6600,92.4800,0.000051
FILLER_0_30_141,VGND,li1,73.1400,92.4800,0.000046
FILLER_0_30_139,VGND,li1,69.6900,92.4800,0.000043
FILLER_0_30_133,VGND,li1,68.0800,92.4800,0.000043
FILLER_0_30_121,VGND,li1,63.9400,92.4800,0.000040
FILLER_0_30_109,VGND,li1,58.4200,92.4800,0.000035
FILLER_0_30_97,VGND,li1,52.9000,92.4800,0.000031
FILLER_0_30_85,VGND,li1,47.3800,92.4800,0.000027
FILLER_0_30_83,VGND,li1,43.9300,92.4800,0.000023
FILLER_0_30_77,VGND,li1,42.3200,92.4800,0.000023
FILLER_0_30_65,VGND,li1,38.1800,92.4800,0.000020
FILLER_0_30_53,VGND,li1,32.6600,92.4800,0.000015
FILLER_0_30_41,VGND,li1,27.1400,92.4800,0.000012
FILLER_0_30_29,VGND,li1,21.6200,92.4800,0.000011
FILLER_0_30_27,VGND,li1,18.1700,92.4800,0.000012
FILLER_0_30_19,VGND,li1,16.1000,92.4800,0.000012
FILLER_0_30_7,VGND,li1,11.5000,92.4800,0.000013
FILLER_0_29_295,VGND,li1,141.4500,92.4800,0.000092
FILLER_0_29_289,VGND,li1,139.8400,92.4800,0.000091
FILLER_0_29_273,VGND,li1,131.3300,92.4800,0.000088
FILLER_0_29_269,VGND,li1,130.1800,92.4800,0.000087
FILLER_0_29_257,VGND,li1,126.5000,92.4800,0.000085
FILLER_0_29_245,VGND,li1,120.9800,92.4800,0.000082
FILLER_0_29_225,VGND,li1,111.7800,92.4800,0.000075
FILLER_0_29_223,VGND,li1,108.3300,92.4800,0.000072
FILLER_0_29_217,VGND,li1,106.7200,92.4800,0.000072
FILLER_0_29_205,VGND,li1,102.5800,92.4800,0.000069
FILLER_0_29_193,VGND,li1,97.0600,92.4800,0.000064
FILLER_0_29_181,VGND,li1,91.5400,92.4800,0.000060
FILLER_0_29_169,VGND,li1,86.0200,92.4800,0.000056
FILLER_0_29_167,VGND,li1,82.5700,92.4800,0.000052
FILLER_0_29_161,VGND,li1,80.9600,92.4800,0.000052
FILLER_0_29_149,VGND,li1,76.8200,92.4800,0.000049
FILLER_0_29_137,VGND,li1,71.3000,92.4800,0.000044
FILLER_0_29_125,VGND,li1,65.7800,92.4800,0.000041
FILLER_0_29_113,VGND,li1,60.2600,92.4800,0.000037
FILLER_0_29_111,VGND,li1,56.8100,92.4800,0.000033
FILLER_0_29_105,VGND,li1,55.2000,92.4800,0.000033
FILLER_0_29_93,VGND,li1,51.0600,92.4800,0.000030
FILLER_0_29_81,VGND,li1,45.5400,92.4800,0.000025
FILLER_0_29_69,VGND,li1,40.0200,92.4800,0.000022
FILLER_0_29_57,VGND,li1,34.5000,92.4800,0.000017
FILLER_0_29_48,VGND,li1,29.4400,92.4800,0.000014
FILLER_0_29_36,VGND,li1,24.8400,92.4800,0.000010
FILLER_0_29_27,VGND,li1,18.4000,92.4800,0.000012
FILLER_0_29_19,VGND,li1,16.1000,92.4800,0.000012
FILLER_0_29_7,VGND,li1,11.5000,92.4800,0.000013
FILLER_0_28_297,VGND,li1,142.6000,87.0400,0.000016
FILLER_0_28_289,VGND,li1,140.3000,87.0400,0.000016
FILLER_0_28_277,VGND,li1,135.7000,87.0400,0.000016
FILLER_0_28_265,VGND,li1,130.1800,87.0400,0.000016
FILLER_0_28_253,VGND,li1,124.6600,87.0400,0.000016
FILLER_0_28_250,VGND,li1,120.9800,87.0400,0.000015
FILLER_0_28_241,VGND,li1,116.6100,87.0400,0.000015
FILLER_0_28_233,VGND,li1,114.5400,87.0400,0.000015
FILLER_0_28_221,VGND,li1,109.9400,87.0400,0.000015
FILLER_0_28_209,VGND,li1,104.4200,87.0400,0.000014
FILLER_0_28_197,VGND,li1,98.9000,87.0400,0.000014
FILLER_0_28_195,VGND,li1,95.4500,87.0400,0.000013
FILLER_0_28_189,VGND,li1,93.8400,87.0400,0.000013
FILLER_0_28_177,VGND,li1,89.7000,87.0400,0.000013
FILLER_0_28_165,VGND,li1,84.1800,87.0400,0.000012
FILLER_0_28_153,VGND,li1,78.6600,87.0400,0.000012
FILLER_0_28_141,VGND,li1,73.1400,87.0400,0.000011
FILLER_0_28_139,VGND,li1,69.6900,87.0400,0.000011
FILLER_0_28_133,VGND,li1,68.0800,87.0400,0.000011
FILLER_0_28_121,VGND,li1,63.9400,87.0400,0.000011
FILLER_0_28_109,VGND,li1,58.4200,87.0400,0.000010
FILLER_0_28_97,VGND,li1,52.9000,87.0400,0.000010
FILLER_0_28_85,VGND,li1,47.3800,87.0400,0.000009
FILLER_0_28_78,VGND,li1,42.7800,87.0400,0.000009
FILLER_0_28_66,VGND,li1,38.6400,87.0400,0.000009
FILLER_0_28_58,VGND,li1,32.4300,87.0400,0.000008
FILLER_0_28_46,VGND,li1,29.4400,87.0400,0.000007
FILLER_0_28_27,VGND,li1,18.1700,87.0400,0.000010
FILLER_0_28_15,VGND,li1,15.1800,87.0400,0.000010
FILLER_0_28_3,VGND,li1,9.6600,87.0400,0.000012
FILLER_0_27_293,VGND,li1,140.9900,87.0400,0.000016
FILLER_0_27_281,VGND,li1,137.5400,87.0400,0.000016
FILLER_0_27_279,VGND,li1,134.0900,87.0400,0.000016
FILLER_0_27_273,VGND,li1,132.4800,87.0400,0.000016
FILLER_0_27_261,VGND,li1,128.3400,87.0400,0.000016
FILLER_0_27_249,VGND,li1,122.8200,87.0400,0.000016
FILLER_0_27_237,VGND,li1,117.3000,87.0400,0.000015
FILLER_0_27_225,VGND,li1,111.7800,87.0400,0.000015
FILLER_0_27_223,VGND,li1,108.3300,87.0400,0.000014
FILLER_0_27_217,VGND,li1,106.7200,87.0400,0.000014
FILLER_0_27_205,VGND,li1,102.5800,87.0400,0.000014
FILLER_0_27_193,VGND,li1,97.0600,87.0400,0.000013
FILLER_0_27_181,VGND,li1,91.5400,87.0400,0.000013
FILLER_0_27_169,VGND,li1,86.0200,87.0400,0.000013
FILLER_0_27_167,VGND,li1,82.5700,87.0400,0.000012
FILLER_0_27_161,VGND,li1,80.9600,87.0400,0.000012
FILLER_0_27_149,VGND,li1,76.8200,87.0400,0.000012
FILLER_0_27_137,VGND,li1,71.3000,87.0400,0.000011
FILLER_0_27_125,VGND,li1,65.7800,87.0400,0.000011
FILLER_0_27_113,VGND,li1,60.2600,87.0400,0.000010
FILLER_0_27_111,VGND,li1,56.8100,87.0400,0.000010
FILLER_0_27_105,VGND,li1,55.2000,87.0400,0.000010
FILLER_0_27_93,VGND,li1,51.0600,87.0400,0.000010
FILLER_0_27_81,VGND,li1,45.5400,87.0400,0.000009
FILLER_0_27_69,VGND,li1,40.0200,87.0400,0.000009
FILLER_0_27_57,VGND,li1,34.5000,87.0400,0.000008
FILLER_0_27_55,VGND,li1,31.0500,87.0400,0.000008
FILLER_0_27_43,VGND,li1,28.0600,87.0400,0.000007
FILLER_0_27_31,VGND,li1,22.5400,87.0400,0.000008
FILLER_0_27_19,VGND,li1,17.0200,87.0400,0.000010
FILLER_0_27_7,VGND,li1,11.5000,87.0400,0.000011
FILLER_0_26_289,VGND,li1,139.8400,81.6000,0.000038
FILLER_0_26_277,VGND,li1,135.7000,81.6000,0.000037
FILLER_0_26_265,VGND,li1,130.1800,81.6000,0.000036
FILLER_0_26_253,VGND,li1,124.6600,81.6000,0.000034
FILLER_0_26_251,VGND,li1,121.2100,81.6000,0.000033
FILLER_0_26_245,VGND,li1,119.6000,81.6000,0.000033
FILLER_0_26_233,VGND,li1,115.4600,81.6000,0.000032
FILLER_0_26_221,VGND,li1,109.9400,81.6000,0.000030
FILLER_0_26_209,VGND,li1,104.4200,81.6000,0.000029
FILLER_0_26_197,VGND,li1,98.9000,81.6000,0.000028
FILLER_0_26_195,VGND,li1,95.4500,81.6000,0.000026
FILLER_0_26_189,VGND,li1,93.8400,81.6000,0.000026
FILLER_0_26_177,VGND,li1,89.7000,81.6000,0.000025
FILLER_0_26_165,VGND,li1,84.1800,81.6000,0.000024
FILLER_0_26_153,VGND,li1,78.6600,81.6000,0.000022
FILLER_0_26_141,VGND,li1,73.1400,81.6000,0.000021
FILLER_0_26_139,VGND,li1,69.6900,81.6000,0.000020
FILLER_0_26_133,VGND,li1,68.0800,81.6000,0.000020
FILLER_0_26_121,VGND,li1,63.9400,81.6000,0.000019
FILLER_0_26_109,VGND,li1,58.4200,81.6000,0.000017
FILLER_0_26_97,VGND,li1,52.9000,81.6000,0.000015
FILLER_0_26_85,VGND,li1,47.3800,81.6000,0.000014
FILLER_0_26_81,VGND,li1,43.4700,81.6000,0.000013
FILLER_0_26_73,VGND,li1,40.9400,81.6000,0.000013
FILLER_0_26_65,VGND,li1,35.6500,81.6000,0.000011
FILLER_0_26_61,VGND,li1,34.5000,81.6000,0.000010
FILLER_0_26_49,VGND,li1,30.8200,81.6000,0.000009
FILLER_0_26_37,VGND,li1,25.3000,81.6000,0.000006
FILLER_0_26_26,VGND,li1,17.9400,81.6000,0.000008
FILLER_0_26_18,VGND,li1,15.6400,81.6000,0.000008
FILLER_0_26_6,VGND,li1,11.0400,81.6000,0.000008
FILLER_0_25_293,VGND,li1,140.7600,81.6000,0.000038
FILLER_0_25_285,VGND,li1,138.4600,81.6000,0.000038
FILLER_0_25_281,VGND,li1,135.0100,81.6000,0.000037
FILLER_0_25_279,VGND,li1,134.0900,81.6000,0.000036
FILLER_0_25_273,VGND,li1,132.4800,81.6000,0.000036
FILLER_0_25_261,VGND,li1,128.3400,81.6000,0.000035
FILLER_0_25_249,VGND,li1,122.8200,81.6000,0.000034
FILLER_0_25_237,VGND,li1,117.3000,81.6000,0.000033
FILLER_0_25_225,VGND,li1,111.7800,81.6000,0.000031
FILLER_0_25_223,VGND,li1,108.3300,81.6000,0.000030
FILLER_0_25_217,VGND,li1,106.7200,81.6000,0.000030
FILLER_0_25_205,VGND,li1,102.5800,81.6000,0.000029
FILLER_0_25_193,VGND,li1,97.0600,81.6000,0.000027
FILLER_0_25_181,VGND,li1,91.5400,81.6000,0.000026
FILLER_0_25_169,VGND,li1,86.0200,81.6000,0.000024
FILLER_0_25_167,VGND,li1,82.5700,81.6000,0.000023
FILLER_0_25_161,VGND,li1,80.9600,81.6000,0.000023
FILLER_0_25_149,VGND,li1,76.8200,81.6000,0.000022
FILLER_0_25_137,VGND,li1,71.3000,81.6000,0.000020
FILLER_0_25_125,VGND,li1,65.7800,81.6000,0.000019
FILLER_0_25_113,VGND,li1,60.2600,81.6000,0.000018
FILLER_0_25_111,VGND,li1,56.8100,81.6000,0.000016
FILLER_0_25_107,VGND,li1,55.6600,81.6000,0.000016
FILLER_0_25_95,VGND,li1,51.9800,81.6000,0.000015
FILLER_0_25_83,VGND,li1,46.4600,81.6000,0.000014
FILLER_0_25_71,VGND,li1,40.9400,81.6000,0.000013
FILLER_0_25_65,VGND,li1,35.8800,81.6000,0.000011
FILLER_0_25_57,VGND,li1,33.5800,81.6000,0.000010
FILLER_0_25_55,VGND,li1,31.0500,81.6000,0.000009
FILLER_0_25_47,VGND,li1,28.9800,81.6000,0.000008
FILLER_0_25_35,VGND,li1,24.3800,81.6000,0.000006
FILLER_0_25_23,VGND,li1,18.8600,81.6000,0.000008
FILLER_0_25_16,VGND,li1,13.1100,81.6000,0.000008
FILLER_0_25_6,VGND,li1,8.7400,81.6000,0.000009
FILLER_0_24_295,VGND,li1,141.4500,76.1600,0.000050
FILLER_0_24_287,VGND,li1,139.3800,76.1600,0.000050
FILLER_0_24_272,VGND,li1,133.4000,76.1600,0.000050
FILLER_0_24_260,VGND,li1,127.8800,76.1600,0.000049
FILLER_0_24_244,VGND,li1,119.6000,76.1600,0.000047
FILLER_0_24_237,VGND,li1,115.4600,76.1600,0.000047
FILLER_0_24_229,VGND,li1,111.3200,76.1600,0.000045
FILLER_0_24_221,VGND,li1,109.0200,76.1600,0.000044
FILLER_0_24_209,VGND,li1,104.4200,76.1600,0.000043
FILLER_0_24_197,VGND,li1,98.9000,76.1600,0.000040
FILLER_0_24_195,VGND,li1,95.4500,76.1600,0.000038
FILLER_0_24_189,VGND,li1,93.8400,76.1600,0.000038
FILLER_0_24_177,VGND,li1,89.7000,76.1600,0.000037
FILLER_0_24_165,VGND,li1,84.1800,76.1600,0.000034
FILLER_0_24_153,VGND,li1,78.6600,76.1600,0.000032
FILLER_0_24_141,VGND,li1,73.1400,76.1600,0.000030
FILLER_0_24_139,VGND,li1,69.6900,76.1600,0.000028
FILLER_0_24_133,VGND,li1,68.0800,76.1600,0.000028
FILLER_0_24_121,VGND,li1,63.9400,76.1600,0.000026
FILLER_0_24_109,VGND,li1,58.4200,76.1600,0.000023
FILLER_0_24_97,VGND,li1,52.9000,76.1600,0.000022
FILLER_0_24_85,VGND,li1,47.3800,76.1600,0.000019
FILLER_0_24_76,VGND,li1,42.3200,76.1600,0.000017
FILLER_0_24_49,VGND,li1,28.2900,76.1600,0.000010
FILLER_0_24_41,VGND,li1,26.2200,76.1600,0.000008
FILLER_0_24_29,VGND,li1,21.6200,76.1600,0.000008
FILLER_0_24_26,VGND,li1,17.9400,76.1600,0.000008
FILLER_0_24_18,VGND,li1,15.6400,76.1600,0.000009
FILLER_0_24_6,VGND,li1,11.0400,76.1600,0.000009
FILLER_0_23_296,VGND,li1,142.3700,76.1600,0.000050
FILLER_0_23_284,VGND,li1,138.9200,76.1600,0.000050
FILLER_0_23_271,VGND,li1,131.1000,76.1600,0.000049
FILLER_0_23_259,VGND,li1,127.4200,76.1600,0.000049
FILLER_0_23_247,VGND,li1,121.9000,76.1600,0.000048
FILLER_0_23_240,VGND,li1,116.1500,76.1600,0.000047
FILLER_0_23_225,VGND,li1,110.8600,76.1600,0.000045
FILLER_0_23_223,VGND,li1,108.3300,76.1600,0.000044
FILLER_0_23_217,VGND,li1,106.7200,76.1600,0.000044
FILLER_0_23_205,VGND,li1,102.5800,76.1600,0.000042
FILLER_0_23_193,VGND,li1,97.0600,76.1600,0.000039
FILLER_0_23_181,VGND,li1,91.5400,76.1600,0.000037
FILLER_0_23_169,VGND,li1,86.0200,76.1600,0.000035
FILLER_0_23_167,VGND,li1,82.5700,76.1600,0.000033
FILLER_0_23_161,VGND,li1,80.9600,76.1600,0.000033
FILLER_0_23_149,VGND,li1,76.8200,76.1600,0.000031
FILLER_0_23_137,VGND,li1,71.3000,76.1600,0.000029
FILLER_0_23_125,VGND,li1,65.7800,76.1600,0.000027
FILLER_0_23_113,VGND,li1,60.2600,76.1600,0.000025
FILLER_0_23_111,VGND,li1,56.8100,76.1600,0.000023
FILLER_0_23_105,VGND,li1,55.2000,76.1600,0.000023
FILLER_0_23_93,VGND,li1,51.0600,76.1600,0.000021
FILLER_0_23_81,VGND,li1,45.5400,76.1600,0.000018
FILLER_0_23_69,VGND,li1,40.0200,76.1600,0.000016
FILLER_0_23_57,VGND,li1,34.5000,76.1600,0.000013
FILLER_0_23_44,VGND,li1,28.5200,76.1600,0.000010
FILLER_0_23_32,VGND,li1,23.0000,76.1600,0.000008
FILLER_0_23_27,VGND,li1,18.1700,76.1600,0.000008
FILLER_0_23_15,VGND,li1,15.1800,76.1600,0.000009
FILLER_0_23_3,VGND,li1,9.6600,76.1600,0.000009
FILLER_0_22_295,VGND,li1,141.4500,70.7200,0.000021
FILLER_0_22_283,VGND,li1,138.4600,70.7200,0.000021
FILLER_0_22_271,VGND,li1,132.9400,70.7200,0.000020
FILLER_0_22_259,VGND,li1,127.4200,70.7200,0.000020
FILLER_0_22_251,VGND,li1,121.2100,70.7200,0.000020
FILLER_0_22_239,VGND,li1,118.2200,70.7200,0.000020
FILLER_0_22_229,VGND,li1,111.5500,70.7200,0.000019
FILLER_0_22_221,VGND,li1,109.0200,70.7200,0.000019
FILLER_0_22_209,VGND,li1,104.4200,70.7200,0.000018
FILLER_0_22_197,VGND,li1,98.9000,70.7200,0.000017
FILLER_0_22_195,VGND,li1,95.4500,70.7200,0.000017
FILLER_0_22_189,VGND,li1,93.8400,70.7200,0.000017
FILLER_0_22_177,VGND,li1,89.7000,70.7200,0.000016
FILLER_0_22_165,VGND,li1,84.1800,70.7200,0.000015
FILLER_0_22_153,VGND,li1,78.6600,70.7200,0.000014
FILLER_0_22_141,VGND,li1,73.1400,70.7200,0.000014
FILLER_0_22_136,VGND,li1,69.0000,70.7200,0.000013
FILLER_0_22_124,VGND,li1,65.3200,70.7200,0.000013
FILLER_0_22_112,VGND,li1,59.8000,70.7200,0.000012
FILLER_0_22_100,VGND,li1,54.2800,70.7200,0.000011
FILLER_0_22_88,VGND,li1,48.7600,70.7200,0.000010
FILLER_0_22_83,VGND,li1,43.9300,70.7200,0.000010
FILLER_0_22_71,VGND,li1,40.9400,70.7200,0.000009
FILLER_0_22_59,VGND,li1,35.4200,70.7200,0.000007
FILLER_0_22_47,VGND,li1,29.9000,70.7200,0.000005
FILLER_0_22_35,VGND,li1,24.3800,70.7200,0.000004
FILLER_0_22_29,VGND,li1,19.0900,70.7200,0.000005
FILLER_0_22_26,VGND,li1,17.9400,70.7200,0.000005
FILLER_0_22_18,VGND,li1,15.6400,70.7200,0.000005
FILLER_0_22_6,VGND,li1,11.0400,70.7200,0.000005
FILLER_0_21_293,VGND,li1,140.9900,70.7200,0.000021
FILLER_0_21_281,VGND,li1,137.5400,70.7200,0.000021
FILLER_0_21_279,VGND,li1,134.0900,70.7200,0.000020
FILLER_0_21_273,VGND,li1,132.4800,70.7200,0.000020
FILLER_0_21_261,VGND,li1,128.3400,70.7200,0.000020
FILLER_0_21_249,VGND,li1,122.8200,70.7200,0.000020
FILLER_0_21_237,VGND,li1,117.3000,70.7200,0.000020
FILLER_0_21_225,VGND,li1,111.7800,70.7200,0.000019
FILLER_0_21_223,VGND,li1,108.3300,70.7200,0.000018
FILLER_0_21_217,VGND,li1,106.7200,70.7200,0.000018
FILLER_0_21_205,VGND,li1,102.5800,70.7200,0.000018
FILLER_0_21_193,VGND,li1,97.0600,70.7200,0.000017
FILLER_0_21_181,VGND,li1,91.5400,70.7200,0.000016
FILLER_0_21_169,VGND,li1,86.0200,70.7200,0.000015
FILLER_0_21_167,VGND,li1,82.5700,70.7200,0.000015
FILLER_0_21_161,VGND,li1,80.9600,70.7200,0.000015
FILLER_0_21_149,VGND,li1,76.8200,70.7200,0.000014
FILLER_0_21_137,VGND,li1,71.3000,70.7200,0.000013
FILLER_0_21_125,VGND,li1,65.7800,70.7200,0.000013
FILLER_0_21_113,VGND,li1,60.2600,70.7200,0.000012
FILLER_0_21_111,VGND,li1,56.8100,70.7200,0.000011
FILLER_0_21_99,VGND,li1,53.8200,70.7200,0.000011
FILLER_0_21_87,VGND,li1,48.3000,70.7200,0.000010
FILLER_0_21_77,VGND,li1,41.4000,70.7200,0.000009
FILLER_0_21_69,VGND,li1,39.1000,70.7200,0.000008
FILLER_0_21_57,VGND,li1,34.5000,70.7200,0.000007
FILLER_0_21_54,VGND,li1,30.8200,70.7200,0.000006
FILLER_0_21_46,VGND,li1,28.5200,70.7200,0.000005
FILLER_0_21_34,VGND,li1,23.9200,70.7200,0.000004
FILLER_0_21_18,VGND,li1,16.5600,70.7200,0.000005
FILLER_0_21_6,VGND,li1,11.0400,70.7200,0.000005
FILLER_0_20_295,VGND,li1,141.4500,65.2800,0.000020
FILLER_0_20_289,VGND,li1,139.8400,65.2800,0.000020
FILLER_0_20_277,VGND,li1,135.7000,65.2800,0.000020
FILLER_0_20_265,VGND,li1,130.1800,65.2800,0.000019
FILLER_0_20_253,VGND,li1,124.6600,65.2800,0.000019
FILLER_0_20_251,VGND,li1,121.2100,65.2800,0.000018
FILLER_0_20_245,VGND,li1,119.6000,65.2800,0.000018
FILLER_0_20_233,VGND,li1,115.4600,65.2800,0.000018
FILLER_0_20_221,VGND,li1,109.9400,65.2800,0.000017
FILLER_0_20_209,VGND,li1,104.4200,65.2800,0.000016
FILLER_0_20_197,VGND,li1,98.9000,65.2800,0.000016
FILLER_0_20_195,VGND,li1,95.4500,65.2800,0.000015
FILLER_0_20_189,VGND,li1,93.8400,65.2800,0.000015
FILLER_0_20_177,VGND,li1,89.7000,65.2800,0.000015
FILLER_0_20_165,VGND,li1,84.1800,65.2800,0.000014
FILLER_0_20_153,VGND,li1,78.6600,65.2800,0.000013
FILLER_0_20_141,VGND,li1,73.1400,65.2800,0.000013
FILLER_0_20_139,VGND,li1,69.6900,65.2800,0.000012
FILLER_0_20_133,VGND,li1,68.0800,65.2800,0.000012
FILLER_0_20_121,VGND,li1,63.9400,65.2800,0.000012
FILLER_0_20_109,VGND,li1,58.4200,65.2800,0.000011
FILLER_0_20_97,VGND,li1,52.9000,65.2800,0.000010
FILLER_0_20_85,VGND,li1,47.3800,65.2800,0.000010
FILLER_0_20_72,VGND,li1,41.4000,65.2800,0.000009
FILLER_0_20_60,VGND,li1,35.8800,65.2800,0.000008
FILLER_0_20_48,VGND,li1,30.3600,65.2800,0.000008
FILLER_0_20_36,VGND,li1,24.8400,65.2800,0.000007
FILLER_0_20_16,VGND,li1,13.1100,65.2800,0.000013
FILLER_0_20_6,VGND,li1,8.7400,65.2800,0.000014
FILLER_0_19_295,VGND,li1,141.4500,65.2800,0.000020
FILLER_0_19_279,VGND,li1,134.0900,65.2800,0.000020
FILLER_0_19_273,VGND,li1,132.4800,65.2800,0.000020
FILLER_0_19_261,VGND,li1,128.3400,65.2800,0.000019
FILLER_0_19_249,VGND,li1,122.8200,65.2800,0.000018
FILLER_0_19_237,VGND,li1,117.3000,65.2800,0.000018
FILLER_0_19_225,VGND,li1,111.7800,65.2800,0.000017
FILLER_0_19_223,VGND,li1,108.3300,65.2800,0.000017
FILLER_0_19_217,VGND,li1,106.7200,65.2800,0.000017
FILLER_0_19_205,VGND,li1,102.5800,65.2800,0.000016
FILLER_0_19_193,VGND,li1,97.0600,65.2800,0.000015
FILLER_0_19_181,VGND,li1,91.5400,65.2800,0.000015
FILLER_0_19_169,VGND,li1,86.0200,65.2800,0.000014
FILLER_0_19_167,VGND,li1,82.5700,65.2800,0.000014
FILLER_0_19_161,VGND,li1,80.9600,65.2800,0.000014
FILLER_0_19_149,VGND,li1,76.8200,65.2800,0.000013
FILLER_0_19_137,VGND,li1,71.3000,65.2800,0.000012
FILLER_0_19_125,VGND,li1,65.7800,65.2800,0.000012
FILLER_0_19_113,VGND,li1,60.2600,65.2800,0.000011
FILLER_0_19_111,VGND,li1,56.8100,65.2800,0.000011
FILLER_0_19_105,VGND,li1,55.2000,65.2800,0.000011
FILLER_0_19_93,VGND,li1,51.0600,65.2800,0.000010
FILLER_0_19_81,VGND,li1,45.5400,65.2800,0.000009
FILLER_0_19_69,VGND,li1,40.0200,65.2800,0.000009
FILLER_0_19_57,VGND,li1,34.5000,65.2800,0.000008
FILLER_0_19_55,VGND,li1,31.0500,65.2800,0.000008
FILLER_0_19_49,VGND,li1,29.4400,65.2800,0.000008
FILLER_0_19_37,VGND,li1,25.3000,65.2800,0.000007
FILLER_0_19_25,VGND,li1,19.7800,65.2800,0.000011
FILLER_0_19_19,VGND,li1,14.9500,65.2800,0.000013
FILLER_0_19_7,VGND,li1,9.6600,65.2800,0.000014
FILLER_0_18_293,VGND,li1,141.6800,59.8400,0.000051
FILLER_0_18_281,VGND,li1,137.5400,59.8400,0.000050
FILLER_0_18_277,VGND,li1,133.1700,59.8400,0.000050
FILLER_0_18_265,VGND,li1,130.1800,59.8400,0.000049
FILLER_0_18_253,VGND,li1,124.6600,59.8400,0.000048
FILLER_0_18_251,VGND,li1,121.2100,59.8400,0.000048
FILLER_0_18_247,VGND,li1,120.0600,59.8400,0.000047
FILLER_0_18_235,VGND,li1,116.3800,59.8400,0.000046
